ID,min_year,max_year
22975,1984,1994
22976,1992,1998
22977,1955,1998
22978,1983,1998
22979,1983,1998
22980,1983,1998
22981,1982,1998
22982,1989,1998
22983,1993,2001
22984,1993,2001
22985,1993,2001
22986,1993,2001
22987,1993,2001
22988,1993,2001
22989,1993,2001
22990,1993,2001
22991,1993,2001
22992,1993,2001
22993,1993,2001
22994,1993,2001
22995,1993,2001
22996,1990,2013
22997,1991,2000
22998,2001,2007
22999,2000,2008
23000,2000,2008
23001,2000,2008
23002,2000,2015
23003,2000,2015
23004,2000,2015
23005,2000,2015
23006,2000,2015
23007,2000,2015
23008,2000,2015
23009,2000,2015
23010,2000,2015
23011,2000,2015
23012,2000,2015
23013,2003,2015
23014,2000,2015
23015,2006,2015
23016,2000,2015
23017,2000,2012
23018,2000,2015
23019,2000,2015
23020,2000,2015
23021,2000,2015
23022,2000,2015
23023,2000,2015
23024,2000,2015
23025,2000,2015
23026,2000,2015
23027,2000,2015
23028,2000,2015
23029,1967,2009
23030,1967,2009
23031,1967,2009
23032,1967,2009
23033,1967,2009
23034,1967,2009
23035,1967,2009
23036,1967,2009
23037,1967,2009
23038,1967,2009
23039,1997,2012
23040,1984,2012
23041,1997,2012
23042,1984,2012
23043,1984,2012
23044,1984,2012
23045,1984,2012
23046,1984,2012
23047,1984,2012
23048,1984,2012
23049,1984,2012
23050,1950,2006
23051,1950,2006
23052,1950,2006
23053,1982,1995
23054,1995,1996
23055,1974,1995
23056,1974,1995
23057,1984,1995
23058,1969,1995
23059,1968,1995
23060,2001,2004
23061,1986,2012
23062,1986,2012
23063,1986,2012
23064,1986,2012
23065,1986,2012
23066,1992,2000
23067,1996,2000
23068,1992,2000
23069,1999,2000
23070,1997,2000
23071,1997,2000
23072,1995,2000
23073,1993,2000
23074,1998,2000
23075,1997,2013
23076,1997,2013
23077,1999,2012
23078,1996,2010
23079,1996,1998
23080,1983,2008
23081,1983,2010
23082,2002,2009
23083,2002,2011
23084,2002,2011
23085,2002,2011
23086,2002,2011
23087,1980,1999
23088,1973,1999
23089,1973,1999
23090,1973,1999
23091,1973,1999
23092,1973,1999
23093,1989,1999
23094,1973,1999
23095,1989,1999
23096,1989,1999
23097,1989,1999
23098,1973,1999
23099,1973,1999
23100,1973,1999
23101,1989,1999
23102,1973,1999
23103,1976,2002
23104,1974,1986
23105,1968,1983
23106,1989,2005
23107,1968,1980
23108,1963,2004
23109,1980,1988
23110,1968,1983
23111,1968,1983
23112,1968,1980
23113,1963,1988
23114,1965,1979
23115,1979,2007
23116,1962,2005
23117,1980,2006
23118,1980,2007
23119,1980,2007
23120,1965,2007
23121,1995,2002
23122,1985,2007
23123,1985,1987
23124,1981,2007
23125,1991,2002
23126,1978,2007
23127,1978,2002
23128,1975,1979
23129,2002,2016
23130,1993,1999
23131,1993,1999
23132,1993,1999
23133,1993,2000
23134,1993,2000
23135,1993,2000
23136,1993,2000
23137,1993,2000
23138,1993,2000
23139,1988,2011
23140,1988,2011
23141,1971,2012
23142,1984,2011
23143,1984,2011
23144,1984,2011
23145,1984,2011
23146,1984,2011
23147,1996,2011
23148,1996,2011
23149,1984,2011
23150,2006,2013
23151,1979,2014
23152,2007,2009
23153,1997,2014
23154,1997,2014
23155,1997,2014
23156,1997,2014
23157,1997,2014
23158,1997,2014
23159,1997,2014
23160,1997,2014
23161,2002,2013
23162,2004,2013
23163,2004,2013
23164,1968,2004
23165,1983,2007
23166,2000,2007
23167,1994,2007
23168,1989,2007
23169,1974,2007
23170,1989,2007
23171,1985,2011
23172,2002,2016
23173,1983,2013
23174,1994,2013
23175,1997,2007
23176,1997,2007
23177,1997,2007
23178,1997,2007
23179,1997,2007
23180,2009,2011
23181,1995,2005
23182,1989,2010
23183,1965,2010
23184,1982,2010
23185,1995,2006
23186,1995,2006
23187,1996,2006
23188,1995,2006
23189,1995,2006
23190,1988,2006
23191,1995,2006
23192,1995,2006
23193,1984,2010
23194,2002,2006
23195,2002,2006
23196,2002,2006
23197,2002,2006
23198,2002,2006
23199,2002,2006
23200,2002,2006
23201,1984,2006
23202,1995,2006
23203,1995,2006
23204,1993,2006
23205,1996,2006
23206,1995,2006
23207,1995,2006
23208,1992,2016
23209,2010,2015
23210,2009,2015
23211,2007,2015
23212,1984,2010
23213,1984,2010
23214,1984,2010
23215,1996,2010
23216,1984,2010
23217,1984,2010
23218,1984,2010
23219,1978,2005
23220,1978,2005
23221,1978,2005
23222,1978,2005
23223,1978,2005
23224,1978,2005
23225,1978,2005
23226,1978,2005
23227,1978,2005
23228,1978,2005
23229,1978,2005
23230,1978,2005
23231,1978,2005
23232,1978,2005
23233,1978,2005
23234,1978,2005
23235,1978,2005
23236,1978,2005
23237,1978,2005
23238,1978,2005
23239,1978,2005
23240,1991,2012
23241,1991,2012
23242,1991,2012
23243,1983,2012
23244,1991,2013
23245,1991,2013
23246,1991,2013
23247,1991,2013
23248,1991,2013
23249,1991,2013
23250,1991,2013
23251,1991,2013
23252,1991,2013
23253,1991,2013
23254,1991,2013
23255,1991,2013
23256,1991,2013
23257,1991,2013
23258,1991,2013
23259,1991,2013
23260,1991,2013
23261,1991,2013
23262,1991,2013
23263,1991,2013
23264,1991,2013
23265,1991,2013
23266,1991,2005
23267,1995,2005
23268,2007,2013
23269,1977,2016
23270,1978,2006
23271,1989,2005
23272,1989,2005
23273,1989,2005
23274,1989,2005
23275,1987,2017
23276,1987,2017
23277,1987,2017
23278,1987,2017
23279,2005,2016
23280,1977,2016
23281,1977,2016
23282,1977,2016
23283,1977,2016
23284,1977,2016
23285,1977,2016
23286,1977,2016
23287,1977,2016
23288,1977,2016
23289,1977,2016
23290,1977,2016
23291,1979,2016
23292,1977,2016
23293,1977,2016
23294,1977,2016
23295,1977,2016
23296,1977,2016
23297,1977,2016
23298,1977,2016
23299,1977,2016
23300,1977,2016
23301,1977,2016
23302,2006,2011
23303,1983,2017
23304,1979,2001
23305,1979,1997
23306,1978,2001
23307,1974,2001
23310,2003,2013
23311,1973,2001
23312,1993,2010
23313,2008,2016
23314,1985,2002
23315,1994,2009
23316,1994,2009
23317,1989,2016
23318,2006,2011
23319,1985,2002
23320,1979,2002
23321,1989,2005
23323,2004,2010
23324,2004,2010
23325,1980,1998
23326,1983,1997
23327,1993,1996
23328,1993,2010
23329,1998,2006
23330,1997,2004
23331,1997,2004
23332,1950,2013
23333,1994,2005
23334,1994,2005
23335,1994,2005
23336,1994,2005
23337,1994,2005
23338,2006,2015
23339,2006,2014
23341,2006,2015
23342,2005,2014
23343,2015,2016
23344,1990,2006
23345,1999,2002
23346,1999,2002
23347,2000,2015
23348,1996,2008
23349,2012,2015
23350,2009,2012
23351,1996,2014
23352,1996,2014
23353,1996,2014
23354,2000,2012
23355,2007,2016
23356,1983,1997
23357,1993,1996
23358,1980,1998
23359,2012,2013
23360,1987,2013
23361,1986,2012
23362,1959,2014
23363,1980,2005
23364,1980,2005
23365,1980,2005
23366,1980,2005
23367,1980,2005
23368,1989,2001
23369,1969,2017
23370,1969,2017
23371,1969,2017
23372,1969,2017
23373,1969,2015
23374,1950,2010
23375,1992,2015
23376,2004,2015
23377,2004,2015
23378,2011,2012
23379,2001,2008
23380,1979,2012
23381,1979,2012
23382,1979,2012
23383,1979,2012
23384,2005,2015
23385,2011,2016
23386,2003,2011
25274,2009,2010
25275,1985,2015
25276,2004,2009
25277,2004,2009
25278,2007,2014
25279,2007,2014
25280,2004,2009
25281,1986,2015
25282,2004,2009
25283,2004,2009
25284,2004,2009
25285,2004,2009
25286,1995,2015
25287,2004,2009
25288,2004,2009
25289,1995,2015
25290,2004,2009
25291,2004,2009
25292,1995,2015
25293,1995,2015
25294,2004,2009
25295,2004,2009
25296,2004,2009
25297,2006,2014
25298,2004,2009
25299,2004,2009
25300,2004,2009
25301,2004,2009
25302,2004,2009
25303,2004,2009
25304,2004,2009
25305,2004,2009
25306,2004,2009
25307,2004,2009
25308,2004,2009
25309,2004,2012
25310,1999,2012
25311,2002,2007
25312,2004,2012
25313,2005,2012
25314,2005,2013
25315,2004,2014
25316,2007,2009
25317,1981,2008
25318,1986,2007
25319,1956,2008
25320,1956,2007
25321,1956,2008
25322,1956,2008
25323,1956,2008
25324,1981,2004
25325,1997,2008
25326,1981,2008
25327,1979,2008
25328,1978,2008
25329,1983,2010
25330,1971,2003
25331,1984,2008
25332,2003,2008
25333,1979,2008
25334,1958,2008
25335,2011,2012
25336,2000,2002
25337,1977,2007
25338,1956,2008
25339,1979,2008
25340,2003,2012
25341,1983,2007
25342,1996,2008
25343,1982,2008
25344,1992,2001
25345,2003,2012
25346,2005,2012
25347,1994,2010
25348,2003,2012
25349,2005,2013
25350,2005,2012
25351,2003,2012
25352,2002,2011
25353,2002,2011
25354,2002,2011
25355,1990,2011
25356,2002,2011
25357,2002,2011
25358,2002,2011
25359,1990,2010
25360,1990,2011
25361,2008,2012
25362,1997,2014
25363,2003,2012
25364,1981,2014
25365,1978,2001
25366,1978,1993
25367,1989,2011
25368,1974,1996
25369,1978,1986
25370,1978,1986
25371,1981,2017
25372,1980,2016
25373,1981,2017
25374,1976,2014
25375,1980,2017
25376,1995,2017
25377,2010,2011
25378,1993,2013
25379,1993,2013
25380,1993,2013
25381,1993,2013
25382,1993,2012
25383,1995,2013
25384,1995,2013
25385,2003,2010
25386,1971,2005
25387,2003,2010
25388,2003,2010
25389,2003,2010
25390,2003,2010
25391,1995,2013
25392,2003,2010
25393,2003,2010
25394,2003,2010
25395,2003,2010
25396,2008,2015
25397,2011,2015
25398,2003,2012
25399,2003,2012
25400,1978,1981
25401,2003,2012
25402,2003,2012
25403,2003,2012
25404,2003,2012
25405,2003,2012
25406,2003,2012
25407,1986,2009
25408,2004,2008
25409,1986,2003
25410,2004,2008
25411,1974,2000
25412,1987,2003
25413,1974,2000
25414,1974,2000
25415,1974,2000
25416,1986,2000
25417,1986,2003
25418,1974,2000
25419,1974,2000
25420,1974,2000
25421,1974,2000
25422,1974,2000
25423,1974,2000
25424,1974,2000
25425,1986,2003
25426,1974,2000
25427,1974,2000
25428,1974,2000
25429,1974,2000
25430,1988,2003
25431,1986,2003
25432,1992,2003
25433,2015,2016
25434,2015,2016
25435,1986,2003
25436,2015,2016
25437,2015,2016
25438,2015,2016
25439,2015,2016
25440,1986,2003
25441,2015,2016
25442,2015,2016
25443,2015,2016
25444,2015,2016
25445,1986,2003
25446,2015,2016
25447,2015,2016
25448,1990,2003
25449,2015,2016
25450,2015,2016
25451,1991,2000
25452,1988,2003
25453,1981,1987
25454,2002,2012
25455,2005,2006
25456,2005,2006
25457,2005,2006
25458,2003,2011
25459,1977,2012
25460,1977,2012
25461,1977,2012
25462,2003,2012
25463,2002,2012
25464,2003,2011
25465,2002,2012
25466,1950,2016
25467,2002,2012
25468,2004,2012
25469,2002,2012
25470,2002,2012
25471,2002,2012
25472,2003,2011
25473,2002,2012
25474,1990,1996
25475,1990,1996
25476,2002,2011
25477,2002,2012
25478,1973,1974
25479,1974,1976
25480,2002,2012
25481,2003,2011
25482,2002,2012
25483,2002,2011
25484,2002,2012
25485,2003,2011
25486,1972,2016
25487,2002,2012
25488,1972,2016
25489,2002,2012
25490,1972,2016
25491,1972,2016
25492,1972,2016
25493,1972,2016
25494,2002,2011
25495,2003,2012
25496,2003,2012
25497,1985,2001
25498,1993,2012
25499,2006,2013
25500,1994,1995
25501,1985,1987
25502,2006,2013
25503,1994,1995
25504,1994,1995
25505,2006,2013
25506,1994,2007
25507,2006,2013
25508,2006,2013
25509,2006,2013
25510,2007,2017
25511,2008,2015
25512,2011,2017
25513,2007,2017
25514,1998,1999
25515,2007,2016
25516,2007,2017
25517,2007,2017
25518,2007,2017
25519,2011,2017
25520,2007,2017
25521,1967,1977
25522,1967,1977
25523,1967,1977
25524,1967,1977
25525,2005,2016
25526,1967,1977
25527,2005,2016
25528,1967,1977
25529,2005,2016
25530,2005,2016
25531,2005,2016
25532,1967,1977
25533,2005,2016
25534,2005,2016
25535,1967,1977
25536,2005,2016
25537,1967,1977
25538,2005,2016
25539,2005,2016
25540,2005,2016
25541,2005,2016
25542,2005,2016
25543,2005,2016
25544,2005,2016
25545,2005,2016
25546,2005,2016
25547,2005,2017
25548,2005,2016
25549,2005,2016
25550,2005,2016
25551,2005,2016
25552,2005,2016
25553,2000,2012
25554,2000,2012
25555,2000,2012
25556,2000,2012
25557,2000,2012
25558,2009,2013
25559,1950,2015
25560,2008,2016
25561,2008,2016
25562,2007,2015
25563,2004,2016
25564,2014,2015
25565,2013,2014
25566,2014,2015
25567,2013,2014
25568,2001,2015
25569,2002,2015
25570,2001,2015
25571,2001,2015
25572,2001,2015
25573,2002,2015
25574,2007,2016
25575,2012,2015
25576,2012,2015
25577,2012,2015
25578,2012,2015
25579,2012,2014
25580,2012,2014
25581,2012,2014
25582,2012,2014
25583,2012,2015
25584,2012,2015
25585,2013,2014
25586,1987,2017
25587,1993,2017
25588,2000,2001
25589,2000,2001
25590,2000,2001
25591,2000,2001
25592,2007,2015
25593,2000,2001
25594,2000,2001
25595,2000,2001
25596,2000,2001
25597,2000,2001
25598,2000,2001
25599,2000,2001
25600,2000,2001
25601,2000,2001
25602,2000,2001
25603,2000,2001
25604,2003,2008
25605,2003,2008
25606,2003,2008
25607,2003,2008
25608,2003,2008
25609,1993,2008
25610,2003,2008
25612,2003,2008
25613,2003,2008
25614,2013,2015
25615,2009,2016
25616,1963,1989
25617,1998,2012
25618,1998,2012
25619,2006,2012
25620,2006,2012
25621,2006,2012
25622,2006,2012
25623,2006,2012
25624,1993,2014
25625,1993,2014
25626,1993,2014
25627,1993,2014
25628,1993,2016
25629,1993,2014
25630,2014,2017
25631,2014,2017
25632,1997,2000
25633,2006,2014
25634,2005,2014
25635,2012,2015
25636,1994,2011
25637,1994,2011
25638,2001,2016
25639,2001,2016
25640,2001,2016
25641,2001,2016
25642,2001,2016
25643,2002,2009
25644,2002,2009
25645,2002,2014
25646,2002,2014
25647,2002,2009
25648,2002,2014
25649,1999,2014
25650,2001,2014
25651,2002,2009
25652,2002,2014
25653,2002,2014
25654,2002,2014
25655,1996,2014
25656,1998,2014
25657,1975,2006
25658,1996,2009
25659,1975,2006
25660,1993,2009
25661,1987,2009
25662,1975,2006
25663,1975,2006
25664,2011,2017
25665,1985,2014
25666,1985,2014
25667,2007,2016
25668,2007,2016
25669,2007,2016
25670,2007,2016
25671,2007,2016
25672,2007,2017
25673,2007,2017
25674,2007,2017
25675,2007,2017
25676,2007,2017
25677,2006,2017
25678,2006,2017
25679,2011,2014
25680,2011,2014
25681,2011,2014
25682,2011,2014
25683,2011,2014
25684,2011,2014
25685,2011,2014
25686,2011,2014
25687,2011,2014
25688,2011,2014
25689,2011,2014
25690,2011,2014
25691,2011,2014
25692,2011,2014
25693,2011,2014
25694,2011,2014
25695,2011,2014
25696,2011,2014
25697,2011,2014
25698,2011,2014
25699,2011,2014
25700,2011,2014
25701,2011,2014
25702,2011,2014
25703,2011,2014
25704,2011,2014
25705,2011,2014
25706,2011,2014
25707,2011,2014
25708,2011,2014
25709,2011,2014
25710,2011,2014
25711,2011,2014
25712,2011,2014
25713,2011,2014
25714,2011,2014
25715,2011,2014
25716,2011,2014
25717,2011,2014
25718,2011,2014
25719,2011,2014
25720,2011,2014
25721,2011,2014
25722,2011,2014
25723,2011,2014
25724,2011,2014
25725,2011,2014
25726,2011,2014
25727,2011,2014
25728,2011,2014
25729,2011,2014
25730,2011,2014
25731,2011,2014
25732,2011,2014
25733,2011,2014
25734,2011,2014
25735,2011,2014
25736,2011,2014
25737,2011,2014
25738,2011,2014
25739,2011,2013
25740,2011,2013
25741,2011,2013
25742,2011,2013
25743,2011,2014
25744,2011,2014
25745,2011,2014
25746,2011,2014
25747,2011,2014
25748,2011,2014
25749,2011,2014
25750,2011,2014
25751,2011,2014
25752,2012,2013
25753,2012,2013
25754,2012,2013
25755,2012,2013
25756,2012,2013
25757,2012,2013
25758,2012,2013
25759,2012,2014
25760,2012,2014
25761,2012,2014
25762,2012,2014
25763,2011,2014
25764,2011,2014
25765,2011,2014
25766,2011,2014
25767,2011,2014
25768,2011,2014
25769,2011,2014
25770,2011,2014
25771,2011,2014
25772,2011,2014
25773,2011,2014
25774,2011,2014
25775,2011,2014
25776,2011,2014
25777,2011,2014
25778,2011,2014
25779,2011,2014
25780,2011,2014
25781,2011,2014
25782,2011,2014
25783,2011,2014
25784,2011,2014
25785,2011,2014
25786,2011,2014
25787,2011,2014
25788,2011,2013
25789,2011,2013
25790,2011,2013
25791,2011,2013
25792,2011,2013
25793,2011,2013
25794,2011,2013
25795,2011,2013
25796,2011,2013
25797,2011,2013
25798,2011,2013
25799,2011,2013
25800,2011,2013
25801,2011,2013
25802,2011,2013
25803,2011,2013
25804,2011,2013
25805,2011,2013
25806,2011,2013
25807,2011,2014
25808,2011,2014
25809,2011,2014
25810,2011,2014
25811,2011,2014
25812,2011,2014
25813,2011,2014
25814,2011,2014
25815,2011,2014
25816,2011,2014
25817,2011,2014
25818,2011,2014
25819,2011,2014
25820,2011,2014
25821,2011,2014
25822,2011,2014
25823,2011,2014
25824,2011,2014
25825,2011,2014
25826,2011,2014
25827,2011,2014
25828,2011,2014
25829,2011,2014
25830,2011,2014
25831,2011,2014
25832,2011,2014
25833,2011,2014
25834,2011,2014
25835,2011,2014
25836,2011,2014
25837,2011,2014
25838,2011,2014
25839,2011,2014
25840,2011,2014
25841,2011,2014
25842,2011,2014
25843,2011,2014
25844,2011,2014
25845,2011,2014
25846,2011,2014
25847,2011,2014
25848,2011,2014
25849,2011,2014
25850,2011,2014
25851,2011,2014
25852,2011,2014
25853,2011,2014
25854,2011,2014
25855,2011,2014
25856,2011,2014
25857,2011,2014
25858,2011,2013
25859,2011,2013
25860,2011,2013
25861,2011,2013
25862,2011,2013
25863,2011,2013
25864,2011,2013
25865,2011,2013
25866,2011,2013
25867,2011,2013
25868,2011,2013
25869,2011,2013
25870,2011,2013
25871,2011,2013
25872,2011,2014
25873,2011,2014
25874,2011,2014
25875,2011,2014
25876,2011,2014
25877,2011,2014
25878,2011,2014
25879,2011,2013
25880,2011,2013
25881,2011,2013
25882,2011,2013
25883,2011,2013
25884,2011,2013
25885,2011,2013
25886,2011,2013
25887,2011,2013
25888,2012,2013
25889,2012,2013
25890,2012,2013
25891,2012,2013
25892,2012,2013
25893,2012,2014
25894,2012,2014
25895,2012,2014
25896,2012,2014
25897,2012,2014
25898,2012,2014
25899,2011,2014
25900,2011,2014
25901,2011,2014
25902,2011,2014
25903,2011,2014
25904,2011,2014
25905,2011,2014
25906,2011,2014
25907,2011,2014
25908,2011,2014
25909,2011,2014
25910,2011,2014
25911,2011,2014
25912,2011,2014
25913,2011,2014
25914,2011,2014
25915,2011,2014
25916,2011,2014
25917,2011,2014
25918,2011,2014
25919,2011,2014
25920,2011,2014
25921,2011,2014
25922,2011,2014
25923,2011,2014
25924,2011,2014
25925,2011,2014
25926,2011,2014
25927,2011,2014
25928,2012,2014
25929,2012,2014
25930,2012,2014
25931,2012,2014
25932,2012,2014
25933,2012,2014
25934,2012,2014
25935,2012,2014
25936,2012,2014
25937,2012,2014
25938,2012,2014
25939,2012,2014
25940,2012,2014
25941,2012,2014
25942,2012,2014
25943,2012,2014
25944,2012,2014
25945,2012,2014
25946,2012,2014
25947,2012,2014
25948,2012,2014
25949,2012,2014
25950,2012,2014
25951,2012,2014
25952,2012,2014
25953,2010,2012
25954,2011,2013
25955,2011,2013
25956,2011,2013
25957,2011,2013
25958,2011,2013
25959,2011,2013
25960,2011,2013
25961,2011,2013
25962,2011,2013
25963,2011,2013
25964,2011,2013
25965,2011,2013
25966,2011,2013
25967,2011,2013
25968,2011,2013
25969,2011,2013
25970,2011,2013
25971,2011,2013
25972,2011,2013
25973,2011,2013
25974,2011,2013
25975,2011,2013
25976,2011,2013
25977,2011,2013
25978,2011,2013
25979,2011,2013
25980,2011,2013
25981,2012,2014
25982,2012,2014
25983,2012,2014
25984,2012,2014
25985,2012,2014
25986,2012,2014
25987,2012,2014
25988,2012,2014
25989,2012,2014
25990,2012,2014
25991,2012,2014
25992,2012,2014
25993,2012,2014
25994,2012,2014
25995,2012,2014
25996,2012,2014
25997,2012,2014
25998,2012,2014
25999,2012,2014
26000,2012,2014
26001,2012,2014
26002,2012,2014
26003,2012,2014
26004,2012,2014
26005,2012,2014
26006,2012,2014
26007,2012,2014
26008,2012,2014
26009,2012,2014
26010,2012,2014
26011,2012,2014
26012,2012,2014
26013,2012,2014
26014,2012,2014
26015,2012,2014
26016,2012,2014
26017,2012,2014
26018,2012,2014
26019,2012,2014
26020,2012,2014
26021,2012,2014
26022,2012,2014
26023,2012,2014
26024,2012,2014
26025,2012,2014
26026,2012,2014
26027,2012,2014
26028,2012,2014
26029,2012,2014
26030,2012,2014
26031,2012,2014
26032,2012,2014
26033,2012,2014
26034,2012,2014
26035,2012,2014
26036,2012,2014
26037,2012,2014
26038,2012,2014
26039,2012,2014
26040,2011,2014
26041,2011,2014
26042,2011,2014
26043,2011,2014
26044,2011,2014
26045,2011,2014
26046,2011,2014
26047,2011,2014
26048,2011,2014
26049,2011,2014
26050,2011,2014
26051,2012,2014
26052,2012,2014
26053,2012,2014
26054,2012,2014
26055,2012,2014
26056,2012,2014
26057,2012,2014
26058,2012,2014
26059,2012,2014
26060,2012,2014
26061,2012,2014
26062,2012,2014
26063,2012,2014
26064,2012,2014
26065,2012,2014
26066,2012,2014
26067,2012,2014
26068,2012,2014
26069,2012,2014
26070,2012,2014
26071,2012,2014
26072,2012,2014
26073,2012,2014
26074,2012,2014
26075,2012,2014
26076,2007,2011
26077,2007,2011
26078,2007,2011
26079,2007,2011
26080,2007,2011
26081,2007,2011
26082,2007,2011
26083,2007,2011
26084,2007,2011
26085,2007,2011
26086,2007,2011
26087,2007,2011
26088,2007,2011
26089,2007,2011
26090,2007,2011
26091,2007,2011
26092,2007,2011
26093,2007,2011
26094,2007,2011
26095,2007,2011
26096,2007,2011
26097,2007,2011
26098,2007,2011
26099,2007,2011
26100,2007,2011
26101,2007,2011
26102,2007,2011
26103,2007,2011
26104,2007,2011
26105,2007,2011
26106,2007,2011
26107,2007,2011
26108,2007,2011
26109,2007,2011
26110,2007,2011
26111,2007,2011
26112,2007,2011
26113,2007,2011
26114,2007,2011
26115,2007,2011
26116,2007,2011
26117,2007,2011
26118,2007,2011
26119,2007,2011
26120,2007,2011
26121,2007,2011
26122,2007,2011
26123,2007,2011
26124,2007,2011
26125,2007,2011
