"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Pinicola enucleator",-0.0122295172391122,-0.0130880300556217,-0.0159090376981667,-0.0182032730033078,-0.0164231194160546,-0.00938692153475961,-0.000641822426301637,0.00389131984292264,0.00140790614807452,-0.00591692291229544,-0.0145481599478667,-0.0221061798852391,-0.0254839736260158,-0.0211833272209022,-0.0111298568444726,-0.00411161102267816,-0.00612760510527539,-0.01236300268069,-0.0149691690213003,-0.015426624057887,-0.0195655702529117,-0.021542024707021,-0.00637983259426763,0.0260076851940842,0.0525481481782434,46642541,0.0525481481782434,56.4
"Pionopsitta pileata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,329050,1,119
"Pionus maximiliani",0.0352182518111364,0.0352182518111361,0.0352182518111361,0.0515592437245361,0.0352182518111364,-0.00724243453088902,-0.00724243453088902,0.0117857564416654,-0.00724243453088902,-0.00724243453088902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4265313,1,293
"Pipile jacutinga",NA,NA,NA,NA,NA,NA,NA,-0.033775407862549,-0.0337754078625485,-0.0337754078625485,-0.0337754078625485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70742,-0.0337754078625485,1250
"Pipilo erythrophthalmus",-0.00301425527515353,-0.00287164235708876,-0.00290842517824569,-0.00311979387365414,-0.00340479514593463,-0.00366071930873975,-0.00385347457320555,-0.00398398342639598,-0.00403280152961635,-0.00398685613120127,-0.00389395360090233,-0.00382221836906199,-0.00375665099484301,-0.00359422628524722,-0.0032692746998247,-0.00284093485146344,-0.00242743979738443,-0.00210087899295591,-0.00189517553512841,-0.00187300406509876,-0.00209391584874739,-0.00250290038420482,-0.00292156780276767,-0.00319214659786927,-0.00329814444788652,33040908,-0.00187300406509876,40.1
"Pipilo maculatus",0.00688904317306752,0.00679445461134995,0.0065383355186375,0.00622567794475704,0.00587059716790142,0.00544636282679944,0.00496879180384557,0.00446641576023607,0.00392968159601292,0.00337703019909191,0.00293418926979483,0.00274412325810328,0.00280187200659823,0.00297858390649511,0.00321772379720639,0.00358425487808703,0.00406253140706528,0.00442827345553282,0.00444701320375265,0.00414009448232908,0.0037218845286891,0.00330133788136078,0.0027970947788972,0.00216999940992266,0.00158186117003653,39184608,0.00688904317306752,39.3
"Pipraeidea melanonota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1189831,0,21
"Piranga ludoviciana",0.00365118684386121,0.00397553881625508,0.00377655467625516,0.00386689303031632,0.00378112245923722,0.00355718795925443,0.00328834363904291,0.00304538092478034,0.00282178962846404,0.0025626540845109,0.00225188932768509,0.00196404022173993,0.0018231092069367,0.00191013020616142,0.00220670217445075,0.00261332178647116,0.0030111252520606,0.00331634496242851,0.00350108347379007,0.00358008945127539,0.00357978654997404,0.00351662375894316,0.00340278367636384,0.00326504575260857,0.00314448817560179,17394286,0.00397553881625508,28.1
"Piranga olivacea",-0.0627467122147938,-0.0597494187603875,-0.00421700821617486,-0.00435734468106729,-0.00451443352408443,-0.00458753862959318,-0.00451791354487516,-0.00434293329034171,-0.00408366494225414,-0.00377030608042322,-0.00361710549965147,-0.00394126119582491,-0.00472776865876731,-0.00540453811267829,-0.00529010595736267,-0.00428778870571571,-0.00299048087113534,-0.00208178136283396,-0.0017808760739244,-0.00191025399555288,-0.00230282716431253,-0.00294174960097895,-0.00375569607464039,-0.00449099227513825,-0.00489241302396703,6226423,-0.0017808760739244,28.2
"Pitangus sulphuratus",0.0145101334297224,0.0145101334297222,0.0145101334297224,0.0145101334297224,0.0145101334297222,0.0180353260698178,0.0180353260698174,0.0180353260698176,-0.014652488999166,-0.0146524889991659,-0.0473403040681496,-0.0473403040681495,-0.0473403040681495,-0.0473403040681496,-0.0473403040681495,-0.0473403040681496,-0.0473403040681495,0.0421145057195819,-0.0473403040681495,-0.0473403040681495,-0.0473403040681497,NA,NA,0.367976785294594,-0.021189299069938,36043298,0.367976785294594,63.3
"Platalea leucorodia",0.110416350404387,-0.173676418755154,0.175989173488707,0.105112993604601,0.0626229035353714,0.0815095416221442,0.0773377398026503,0.0678085125969814,0.0938199783989243,0.0200377937634037,0.0631772016349179,-0.0349465104534639,0.109646817583422,0.0730916595094683,0.0224997401328,0.0474795335597539,0.0354458427304579,0.0259342543754337,0.0690286863008628,-0.00634506401935982,0.0507468061957201,0.0686243531809157,-0.0867132019170621,0.0419022619521749,-0.464906449120527,12989010,0.175989173488707,1868
"Platyrinchus mystaceus",-0.015836249209525,-0.0158362492095249,-0.0158362492095251,-0.0158362492095249,-0.015836249209525,0,0,0,0,0.0165909140061148,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,0.0331818280122298,NA,-0.653212513775344,NA,1,1572228,1,9.7
"Plectrophenax nivalis",-0.137659690561247,-0.207775104100547,0.0326476225656753,0.00245082175267736,0.00381026799086392,0.225541576322311,-0.0575475303636888,0.0901034365590383,0.0362017169605227,-0.0181631022153226,-0.0109359968748757,-0.0108925732326805,0.0132317071320658,0.0335321655897189,0.0579405740892773,0.0764185694345494,0.0780679336565735,0.0576647282244056,0.0207544668079893,-0.0172133303232085,0.130657596695805,0,-0.301029995663981,0,0,98146299,0.225541576322311,42.2
"Plectropterus gambensis",NA,NA,NA,NA,NA,0.00229990303394079,0.00229990303394123,0.00229990303394079,-0.194043483873825,0.418603173193494,-0.164017920979195,NA,0.371256399058679,-0.252566611727381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6997763,0.418603173193494,3869
"Plegadis chihi",NA,NA,0.0850092921356289,0.0845141227561821,0.0840806825997991,0.0843940391764364,0.0856408382793736,0.0875306438385812,0.0897775729334764,0.0923429955322943,0.0952609368391957,0.0984432933568873,0.101730883063198,0.105013691009927,0.108216667941393,0.111246421514782,0.114037627441629,0.11659947951519,0.118934364964968,0.120956274865909,0.122587357609046,0.123905195605358,0.125069090610982,0.126084407792273,-0.436615413243538,26169742,0.126084407792273,622
"Plegadis falcinellus",0.127252384858593,0.0502856095370701,0.0341407255104113,0.0422937849381885,0.0414648975736186,0.0445022602556197,0.0455568916116967,0.0486522286526728,0.0468490683145465,0.128707183502168,0.066840510638005,0.143956842552318,0.145240448313851,0.117948532679737,0.136668516603677,0.119076263618344,0.121839482806471,0.306754328759004,0.30995423664028,0.276187859934195,0.219999930113406,0.148007822144923,0.148007822144847,NA,NA,39547553,0.30995423664028,634
"Ploceus cucullatus",-0.00691340886831648,-0.0069134088683166,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.0069134088683166,-0.00691340886831648,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.0069134088683166,-0.0196218712897616,-0.0196218712897616,-0.0196218712897617,-0.0196218712897617,-0.0196218712897616,NA,NA,NA,NA,NA,NA,34406501,-0.00691340886831637,36.4
"Ploceus nigerrimus",-0.0614744910456063,-0.0614744910456063,-0.0614744910456062,-0.0614744910456063,-0.0614744910456062,-0.0614744910456064,-0.0614744910456062,-0.0614744910456063,-0.0614744910456062,-0.0614744910456063,-0.0614744910456061,-0.0614744910456064,-0.0614744910456061,-0.0614744910456064,0.266383548603578,0.266383548603578,0.266383548603577,0.266383548603578,0.266383548603578,NA,NA,NA,NA,NA,NA,3434870,0.266383548603578,34.5
"Ploceus philippinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0884606581297929,-0.0884606581297933,-0.0884606581297929,-0.0884606581297929,-0.0884606581297933,-0.0884606581297929,-0.0884606581297931,-0.0884606581297931,-0.0884606581297931,-0.0884606581297931,NA,10576381,-0.0884606581297929,28.2
"Pluvialis apricaria",0.0114950866202017,0.0144200830100244,0.0191398735467786,0.0335405803215493,0.0317659200591927,0.0337494446313837,0.0210562493475843,0.00933399886604482,0.00279754727691401,0.00667277637772066,0.0140227139201886,0.0186734982362574,0.00651052441672562,0.0054861853232089,0.0041315490427138,-0.0394929043415936,-0.0863486662312688,0.059616674082324,0.00472563761310933,0.00987932634367885,0.00910069669123237,0.00417048602510689,0.00990552553413789,0.0112556898486045,0.0161223130917065,18894447,0.059616674082324,214
"Pluvialis dominica",0.176091259055681,0,0,0.1249387366083,NA,NA,NA,NA,0.0734122135968596,0.193048796031145,-1,1,NA,-0.942008053022313,1,0.24491405368505,0.12258608909949,-0.144492272983979,0,-0.0791812460476248,NA,NA,NA,-0.954242509439325,NA,22515869,1,151.5
"Pluvialis fulva",-0.0389374713383302,-0.0299584700386612,-0.0762097334608796,-0.0312304350704771,-0.0926096637240648,-0.0949795328387301,-0.0753551546323827,-0.00185514319073284,-0.00434642113404057,0.0137077298075887,0.0175733435869143,-0.00884362017000785,-0.0751459687550549,-0.0618328588382079,-0.0508782624177005,0.0354652562339808,-0.0385476515390743,0.188602882079242,0.0782301849575552,-0.128143875907594,-0.0842878133343865,-0.00816368304317147,0.0580788439932279,0.0409305172378858,-0.00383321128232872,54842893,0.188602882079242,135
"Pluvialis squatarola",0.0219869503980866,0.0254728195796198,0.0316956026980442,0.0105308922124088,0.00411114180523398,0.00308339781707396,0.0584365294153419,-0.0670108775816524,-0.0193723938178282,0.0367041014113353,-0.01547988530767,-0.0487199660817819,0.0283693647001842,-0.018874934258936,-0.029129074222482,-0.0439803276765627,0.0267972972529026,-0.042402761747124,-0.0619355549600916,-0.0149554338065923,-0.010404042185331,-0.00798697606468773,-0.0126977129024363,-0.00855854281213261,-0.00129191193570233,52525654,0.0584365294153419,250
"Podiceps auritus",-0.000383643590509878,0.000224243143119897,0.000568257039043556,0.000880991994175549,0.00197447392950151,0.00401209027124372,0.00598540355508493,0.00659255770774323,0.00538259229257165,0.00297371796763771,-0.000251560639728426,-0.00248592679153044,-0.0031819797193639,-0.00274791295499818,-0.00181830585002074,-0.000524829845352922,0.00134338297994739,0.0034357710927922,0.00466797440808045,0.00436729498319072,0.00324435020956961,0.0027228188879755,0.00341819341650371,0.0046547701433993,0.00539882472283054,13922298,0.00659255770774323,453
"Podiceps cristatus",0.0400568349007566,0.0817282423518696,0.0460940554522571,0.0411121561358692,0.0100735403390196,0.00278920623320733,-0.039494234729442,-0.00348877472900081,0.0715179892391798,-0.0345230431879821,0.000307256127660393,0.0491699887733606,0.0182977608707657,0.00340026667733817,-0.00487977317521315,-0.00265793659038099,0.0964315485116024,-0.153840211297144,0.205766612015656,0.00447698891185463,0.00644879580593472,-0.00584224218337015,-0.00413356773276075,-0.00182165215255825,0.000659127224993838,7235996,0.205766612015656,771
"Podiceps grisegena",0.00365290218922859,0.00359634769542927,0.00347053705752662,0.00336965556424108,0.0033721223113957,0.00348747429503276,0.00366949908522246,0.00386524523506117,0.00402929707136843,0.00410563596377911,0.00404678378061661,0.00387735951138786,0.00370920997746284,0.00365902415807042,0.00376499023955756,0.00401299808543079,0.00441833416772042,0.00501986104540608,0.00579041562476502,0.00662362092677939,0.00744791771112432,0.00829242962920695,0.00916919881325422,0.00993158162891425,0.0103616420919338,23110387,0.0103616420919338,1023
"Podiceps nigricollis",0.13725287239614,0.00992729512834763,0.0134407448937208,-0.0223869997800392,-0.0300110881960785,-0.0142813528963186,-0.0250455232611955,0.0473084065542392,0.057174028832075,-0.00918849920469011,-0.0477607308067037,0.00406428211153031,-0.0255504744333302,-0.0200525034511937,-0.0169680123977442,0.0154496578768427,0.000623839377891728,-0.00233207083695087,-0.00514561257811821,-0.00394249206796536,0.00176844061291085,0.00762151778545619,0.29380847302112,0.197785969764868,0.0917477999683421,34341639,0.29380847302112,415
"Podiceps taczanowskii",0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307574,0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0144436526307579,392
"Podilymbus podiceps",-0.00712427725696109,-0.00477856310600648,-0.0039948806830606,-0.00363629260435088,0.000761605891028679,0.00799627050755519,0.0120642257432038,0.00952728843484037,0.00363273448917545,-0.000203658720136912,-0.00088099401384911,-0.00154109606943481,-0.0408464304014293,0.0357336151563787,-0.0099551051833104,0.0033182083145265,0.0122529378480075,0.0173022826838484,0.0145446313592018,0.00486382876574241,-0.00539572287172811,-0.00853749089898758,-0.00250034683319398,0.00634645845415419,0.00928038799584507,17024025,0.0357336151563787,416
"Poecile gambeli",0.00513371090799697,0.00420314816830475,0.00265662172500507,0.00101190843852631,-0.000480501919258821,-0.00177548844400812,-0.00257134679029701,-0.0024627538478968,-0.0014707940156796,0.000124196078819981,0.00246043150882988,0.00589982644961464,0.00985009950027175,0.0124286068255012,0.0119910409772554,0.0088137070718516,0.00473274083811589,0.0012646549314731,-0.00133034294115357,-0.00320915545508401,-0.00403360546163504,-0.00338090145259503,-0.0016080803593419,0.000274614297718504,0.00150771486113991,5544478,0.0124286068255012,11.1
"Poecile rufescens",-0.00474647747466628,-0.00529888767425413,-0.0058980049925712,-0.00649589132701067,-0.00708097946359776,-0.00767942473511629,-0.00831021575811108,-0.00893504818110646,-0.00947312280921886,-0.00986867712522277,-0.0101250192206156,-0.0102747909390265,-0.0103492148055502,-0.010388910004877,-0.0104545864781482,-0.0105966349540335,-0.010814868985579,-0.0110537467568654,-0.0112286271637106,-0.0112644704108672,-0.0111460960351296,-0.0109501433931318,-0.0107990736819661,-0.0107538666136595,-0.0107677931058939,18747101,-0.00474647747466628,9.4
"Poecilotriccus plumbeiceps",-0.0735953570589188,-0.073595357058919,-0.0735953570589188,-0.073595357058919,-0.0735953570589188,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021189299069938,1686322,0,7.4
"Poephila cincta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000286820645044058,-0.612900899649386,-0.028191718732927,-0.567438418156828,0.166710056799662,0.166710056799662,1084097,0.166710056799662,14.9
"Pogoniulus bilineatus",NA,NA,NA,NA,NA,NA,NA,NA,0.161436647564356,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4369927,1,13.2
"Poicephalus robustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448925885237386,-0.00841976582662057,0.00228760581800852,0.00228760581800852,0.153686608610405,0.0664763096615577,0.0384526198596113,-0.00906573673260958,-0.0470187448904891,551533,0.153686608610405,344
"Polemaetus bellicosus",0.15417219930098,0.233451170197447,0.283103981907173,0.315457942044958,0.332576037467575,NA,-0.00834284896690929,-0.00834284896690918,-0.0083428489669094,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690918,-0.0083428489669094,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,633315,0.332576037467575,4063
"Polihierax semitorquatus",0.101833194411033,0.130256316967139,0.150009464567232,0.160455004911732,0.163004868638557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486969,0.163004868638557,61.5
"Poliocephalus poliocephalus",0.1378442669667,0.210208963007222,0.222070290691648,0.186661223757056,0.114422502747243,0.0143591248796175,-0.0881405229410426,-0.15779998495245,-0.180400037599345,-0.176367459901383,-0.174946792900107,-0.179643637681916,-0.16779842090479,-0.123803565313249,-0.064438448796166,-0.0249580966013108,NA,NA,NA,NA,NA,NA,NA,NA,NA,6296061,0.222070290691648,241
"Polioptila caerulea",0.015495708019666,0.0154275399040815,0.0153574369847371,0.0152856768789229,0.0152109688691946,0.0151318473470072,0.0150484154493791,0.0149623256194658,0.0148751666233762,0.01478727760747,0.0146980492865636,0.0146070795029589,0.0145154475347657,0.0144266891141995,0.0143464274314493,0.0142798897830627,0.014229015201612,0.0141922150734517,0.0141668662370595,0.0141508592136002,0.014141110397712,0.0141322291706056,0.0141191762722042,0.014101758299911,0.0140849590759233,542518652,0.015495708019666,5.8
"Polioptila plumbea",NA,NA,NA,NA,NA,NA,NA,NA,-0.042792500059022,-0.0427925000590221,-0.0427925000590221,-0.042792500059022,-0.0427925000590221,-0.0427925000590221,-0.0427925000590219,-0.0427925000590224,-0.0427925000590219,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,NA,NA,NA,NA,9734521,-0.0427925000590219,6.1
"Polyboroides typus",NA,NA,NA,NA,NA,NA,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,3000881,-0.00421347882643719,638
"Polytelis anthopeplus",NA,NA,NA,NA,0.00120675612225947,0.00120675612225947,0.00120675612225956,0.00120675612225938,0.00120675612225947,0.00120675612225949,0.00120675612225953,0.00120675612225942,0.00120675612225949,-0.0322575995016234,-0.0322575995016233,-0.0322575995016235,-0.0565731508278732,-0.0262046403071064,-0.0262046403071063,-0.0423844179857992,-0.0423844179857992,-0.154392097059348,-0.154392097059348,0.00282245393003585,0.00282245393003588,969064,0.00282245393003588,170
"Polytelis swainsonii",NA,NA,NA,NA,NA,0.0121545485755625,0.0295057271297758,0.0574053768916531,0.0824589528818138,0.0944264493085507,0.0909406093991416,0.0748195974473345,0.0504944998689623,0.023263604659054,-0.000863721783638915,-0.0174426909631435,-0.0261530646353201,-0.030062748399704,-0.0321204661183145,-0.033180137917832,NA,NA,NA,NA,NA,339225,0.0944264493085507,153
"Pomatostomus superciliosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3636234,-Inf,41
"Pomatostomus temporalis",-0.0124204239047987,0.0219763779702947,0.0176239937774596,-0.0250539510515887,-0.0552967588201235,-0.0873036993604518,-0.00325323571271738,0.0042671526903215,0.0154741886836431,0.00651449117534239,0.0368220410743515,-0.00397745417302067,0.0210276328497566,-0.0105424683000755,0.00934997111682107,0.00780339186321213,0.00310446676094156,0.000190918276612412,0.00128867342657455,-0.00412918450697297,-0.0310996543144111,NA,NA,NA,NA,5574823,0.0368220410743515,75
"Pooecetes gramineus",-0.0150449376652207,-0.0143530738837725,-0.013613823731726,-0.0141046882491352,-0.0153999482190727,0.011710176647949,-0.0148378919772652,-0.0117756365128113,-0.0118749643363285,-0.0154923121404554,-0.0193851299000036,-0.0206082321104045,-0.019403268936867,-0.0176245678693276,-0.01590935384721,-0.0139925640879999,-0.0128247012623219,-0.0140007540320434,-0.0167408565502657,-0.0176003046257927,-0.0146207810093812,-0.0104447370325352,-0.00942667488558982,-0.0121937874900159,-0.0151194546595807,29481350,0.011710176647949,25.7
"Poospiza nigrorufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,578129,1,17.4
"Porphyrio porphyrio",0.0403051883497627,0.00561210073686361,-0.0122495913640184,0.0121643463616797,0.203677609581909,0.140696095495499,0.194707620584512,0.236052794063681,0.275741071578854,0.308808447650476,-0.0276167958439806,0.132301742998537,0.185163049218534,0.148349557249142,0.117494239539959,0.112953629744067,0.0739500488479576,0.0597910627150332,0.0663434275434991,0.0735798914236669,0.0939980536904863,-0.0152673667813241,0.0182097488076152,0.0411979658640753,0.0505623495593595,1814131,0.308808447650476,794
"Porzana carolina",-0.00428248737601932,0.0012179701411112,0.00648971805392582,0.00813126505202604,0.0077595398990508,0.0323577189351552,0.00970465701601565,0.00721164228056238,0.000908786028120385,-0.0049370511503618,-0.00732159591826196,-0.00834870901618188,-0.0107331568796566,-0.011805207577684,-0.00592299959227376,0.00703178900907217,0.0189049323133758,0.0208822846436298,0.0125085468337028,0.00175481524551525,-0.00297317846698247,0.000302463193926625,0.00722279953471944,0.0120026049619258,0.0119697272720933,4327692,0.0323577189351552,74.8
"Porzana porzana",NA,NA,NA,NA,NA,-0.146128035678238,-0.221848749616356,0,0.0474877566154283,0.333333333333333,-0.168753898328989,-0.0944697479716835,-0.0944697479716834,-0.0944697479716835,-0.0944697479716835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924323,0.333333333333333,87.1
"Procnias nudicollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,373999,-1,174
"Progne subis",-0.0212649719188117,-0.0196720547756669,-0.0214921939613218,-0.0203109839202789,-0.0140545816289924,-0.0109087876747523,-0.01119922894757,-0.0166721862038936,-0.0230496848049108,-0.0215195181094586,-0.0157364687421833,-0.00493557690816484,-0.0070996762451692,-0.026610120449015,2.27617473465756e-05,-0.0281056709745814,-0.0142172838005468,0.0346028794679533,-0.00446781548618606,-0.00395132137754113,-0.0160223590605847,-0.00923016786145271,-0.0151954112488048,-0.0148070816292456,-0.0135117217292344,28647874,0.0346028794679533,53.8
"Progne tapera",0.0867311121877143,0.0867311121877145,0.0867311121877146,0.0867311121877143,0.0867311121877143,-0.195544721057769,-0.19554472105777,-0.19554472105777,-0.19554472105777,-0.19554472105777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15932028,0.0867311121877146,32
"Prunella modularis",0.0112184301908153,0.0168774391625688,0.0110246518813899,-0.0245061796950672,-0.0251466695680445,-0.0173972849800074,-0.00881829180157436,-0.0374748396716123,-0.0345461665888279,-0.0281058034980996,-0.0265647953326772,-0.0255320947015709,-0.0260357779998067,-0.0274356075158919,-0.0293515618556468,-0.016137181897268,-0.0402015823534001,-0.0506381372886327,-0.0605534754445878,-0.018423217980351,-0.0167542938963715,-0.0100086697910656,-0.0042707038462037,-0.0018872768510224,-0.000115151435759499,9347093,0.0168774391625688,20.3
"Psaltriparus minimus",-0.000165533419115849,-0.000175197680381434,-0.000185809241828538,-0.000196611536819047,-0.000207199058937069,-0.000217695450236421,-0.00022828815730791,-0.000238813117765968,-0.000248855053850527,-0.000258067475327417,-0.000266279386628598,-0.000273445493070623,-0.000279667317459542,-0.000285169912708994,-0.000290053524405032,-0.00029408602715042,-0.000296929973682358,-0.00029860505023227,-0.000299559761539836,-0.000300229713683042,-0.000300682696455556,-0.000300787962682625,-0.000300579995213601,-0.000300297044497966,-0.000300137180744064,6581135,-0.000165533419115849,5.3
"Pseudoleistes guirahuro",0.0632023214705406,0.0632023214705405,0.0632023214705406,0.0632023214705406,0.0632023214705404,0.0632023214705406,0.0632023214705406,0.0632023214705406,0.0632023214705406,0.0632023214705404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158235,0.0632023214705406,86.6
"Psilorhamphus guttatus",-0.0399144709810408,-0.0399144709810408,-0.0399144709810408,-0.0399144709810408,-0.0399144709810408,-0.0602059991327963,-0.0602059991327961,-0.0602059991327963,-0.0602059991327963,-0.0602059991327961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99616,-0.0399144709810408,11.3
"Psittacula krameri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137447402916436,-0.0953847601326108,-0.024201520822271,0.0473887581734241,0.0943485451166219,0.104331112536462,0.0757162736736918,0.0200698641685268,-0.0340927529920682,-0.0532666745920696,47500445,0.104331112536462,117
"Psittacus erithacus",NA,NA,NA,NA,NA,-0.0803727394336762,-0.0803727394336762,-0.080372739433676,-0.0803727394336762,-0.080372739433676,-0.0803727394336762,-0.0803727394336762,-0.080372739433676,-0.0803727394336762,-0.0803727394336762,-0.080372739433676,-0.0803727394336762,-0.0803727394336762,-0.0803727394336761,-0.080372739433676,-0.0803727394336763,-0.080372739433676,-0.0803727394336763,-0.080372739433676,-0.0803727394336761,6587487,-0.080372739433676,402
"Psophia crepitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0872489985757552,0.018467417530413,0.127688025058984,-0.0595655591690684,-0.0595655591690684,0.092428040162287,0.0169266556254049,724407,0.127688025058984,1026
"Psophia leucoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00434641152596191,0.00434641152596202,0.00434641152596192,NA,NA,NA,NA,NA,NA,115564,0.00434641152596202,1317
"Psophodes nigrogularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68937,-Inf,44.6
"Psophodes olivaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165273717872833,NA,NA,NA,NA,NA,NA,1451419,-0.165273717872833,62.6
"Pterocles namaqua",0.207978276560801,-0.225136610674634,0.115651701679419,0.0912409462450099,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823847,0.207978276560801,177
"Pucrasia macrolopha",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132117321235423,0.113608586955294,-0.0359125558906443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243065,0.132117321235423,1058
"Pycnonotus barbatus",0.0671693841341572,0.059940362684066,0.0454823197838854,0.0237952554336123,-0.00303888360131177,-0.0266923102591301,-0.0450830777744069,-0.0586891385286972,-0.0683189067386745,-0.0679125346354494,-0.0474412340007895,-0.00596443225620291,0.0409781900495974,0.0708732807848227,0.0727895537693364,0.0558072116057247,0.038569566325414,0.0317337289300323,0.0320150483676924,NA,NA,NA,NA,NA,NA,37890265,0.0727895537693364,32.7
"Pycnonotus goiavier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320423583863518,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,0.0320423583863523,NA,16507253,0.0320423583863523,27.8
"Pyriglena leucoptera",-0.0251797007619499,-0.0251797007619499,-0.0251797007619499,-0.0251797007619499,-0.0251797007619503,-0.000772084162647513,-0.000772084162647513,-0.000772084162647513,-0.000772084162647957,-0.000772084162647513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126785,-0.000772084162647513,28.8
"Pyrrhocorax graculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140997052043912,-0.121374427514489,-0.0799211589541959,-0.0274035092256715,0.0148417749348222,0.0325169879597402,0.0320517413646235,0.0325464565259967,0.0425701000921229,0.0486362465891778,4688985,0.0486362465891778,212
